Date,AAPL,AMZN,ANET,APO,ARES,AVGO,BX,GOOGL,IBM,KKR,META,MSFT,NVDA,OWL,TSM
2022-06-28,-0.03024238,-0.05277264,-0.03719587,-0.02141919,-0.02547904,-0.01446018,-0.03144894,-0.03358793,-0.00660445,0.00185523,-0.05337912,-0.03226417,-0.05401476,-0.02449067,-0.01786185
2022-06-29,0.01293981,0.01405345,-0.00347024,-0.03150329,-0.02527434,-0.01626124,-0.04056274,-0.00273573,-0.00813963,-0.02523350,0.02008602,0.01463064,-0.02791699,-0.06545745,-0.00821461
2022-06-30,-0.01819217,-0.02519539,-0.01261481,-0.02445097,-0.00997477,-0.00942425,0.00175559,-0.02482177,0.00340545,-0.02264075,-0.01654481,-0.01326689,-0.02495158,-0.01680713,-0.02297575
2022-07-01,0.01603472,0.03105406,-0.00352652,0.01596086,0.02928909,-0.01654173,0.01738586,-0.00207166,-0.00049589,0.00946037,-0.00759467,0.01065055,-0.04286095,0.00199207,-0.05986060
2022-07-05,0.01875365,0.03533051,0.02891104,0.03608485,0.02496340,-0.00322809,0.01284408,0.04077584,-0.02511440,0.01949634,0.04973286,0.01251856,0.02991380,0.02941407,-0.01162548
2022-07-06,0.00956152,0.00728618,0.02546596,-0.01638549,-0.01088696,0.01316092,-0.00063827,0.01149095,0.00333697,-0.00652698,0.00935043,0.01270174,0.01103217,-0.01166215,-0.00725253
2022-07-07,0.02371599,0.01734198,0.03330322,0.04037579,0.03018972,0.03247507,0.03543964,0.03609472,0.01972031,0.02811805,0.01415407,0.00819357,0.04699471,0.02985311,0.06519166
2022-07-08,0.00470346,-0.00681420,0.01005032,-0.01444128,-0.00573552,0.00030076,-0.01260982,0.00479142,-0.00255943,-0.02369193,-0.00763698,-0.00276124,-0.00126214,-0.00285047,0.01060690
2022-07-11,-0.01486773,-0.03335256,-0.01270172,-0.01682036,-0.01824262,-0.03225802,-0.00972044,-0.03129219,0.00376581,-0.00590583,-0.04794791,-0.01183854,-0.04427954,-0.01921278,-0.02988634
2022-07-12,0.00681036,-0.02290003,-0.03441022,0.00019741,0.00982608,-0.00309060,-0.01257753,-0.01441915,-0.01299185,-0.01277443,0.00239149,-0.04184479,-0.00463068,-0.00583658,-0.00012657
2022-07-13,-0.00253962,0.01074594,0.00040701,-0.00811834,-0.01890490,0.00074772,-0.02826199,-0.02366846,-0.01447415,-0.01077145,0.00134680,-0.00375207,0.00542233,-0.03575374,0.02731035
2022-07-14,0.02027524,0.00208113,0.00810537,-0.03294214,-0.01018493,0.00602241,-0.01955570,-0.00889411,0.01361141,-0.00739120,-0.03384045,0.00536707,0.01362348,-0.02042967,0.02885730
2022-07-15,0.01138521,0.02605202,0.02560283,0.04381732,0.03487362,0.02006000,0.03690970,0.01269450,0.00616545,0.05124961,0.04121414,0.01033693,0.02505428,0.04144092,0.02315513
2022-07-18,-0.02085922,0.00184769,-0.01077881,0.00881060,-0.00280520,-0.00689979,0.00161167,-0.02488721,-0.01287551,0.00969576,0.01524431,-0.00966814,0.02127945,0.01863718,-0.02423139
2022-07-19,0.02637113,0.03837171,0.04062311,0.03392111,0.03490894,0.03588154,0.06060559,0.04290722,-0.05391441,0.04181528,0.04986328,0.02055442,0.05386134,0.05207056,0.03028582
2022-07-20,0.01341964,0.03784996,0.00133562,0.02088460,0.02458779,0.00542733,0.02129354,0.00079063,-0.01307400,0.01601608,0.04074438,0.01050207,0.04684880,0.03623566,0.00474790
2022-07-21,0.01498130,0.01503667,0.01005508,0.00717119,0.02034278,0.01148184,-0.03236799,0.00385561,-0.01583940,0.01614464,0.00043700,0.00975118,0.01355402,-0.00983481,0.01410964
2022-07-22,-0.00814413,-0.01789159,-0.03427590,-0.01179531,-0.00627451,-0.01001753,-0.01492498,-0.05797162,0.00861400,-0.02158484,-0.07891957,-0.01706033,-0.04134114,-0.02455782,-0.01688646
2022-07-25,-0.00742551,-0.01051084,0.01049370,0.00185220,0.00138082,0.00115059,0.00857043,-0.00362102,0.00225868,0.01565680,-0.01559940,-0.00589385,-0.01718041,0.00550986,-0.00023153
2022-07-26,-0.00886562,-0.05366833,-0.00116057,-0.00910871,-0.01747536,-0.00394432,-0.03835719,-0.02343301,-0.00358493,-0.02014771,-0.04604853,-0.02713932,-0.02926554,-0.03068577,-0.02202520
2022-07-27,0.03366166,0.05226402,0.05424039,0.02362184,0.02951336,0.03215259,0.04307563,0.07376780,0.00808684,0.02950189,0.06347762,0.06471221,0.07327796,0.02976963,0.03731894
2022-07-28,0.00356550,0.01077090,0.05553272,0.03017983,0.07665820,0.01096672,0.04756162,0.01020782,0.00077431,0.05201517,-0.05366113,0.02814082,0.01084605,0.03953813,0.01112155
2022-07-29,0.03226679,0.09859083,0.01120891,0.01038657,0.00517725,0.00349838,0.00846103,0.01821854,0.01207671,0.00036049,-0.01013077,0.01554394,0.00990401,0.00527221,-0.00146829
2022-08-01,-0.00617239,0.00325518,0.00836756,0.00035032,0.01551061,0.00166047,0.01139766,-0.01263114,0.00951192,0.00126133,0.00520335,-0.00977204,0.01518994,-0.00351192,-0.02483118
2022-08-02,-0.00933061,-0.00912635,-0.00400428,-0.01250799,-0.00178802,-0.00966655,-0.02620254,0.00234804,-0.00174342,-0.06107484,0.00162429,-0.01154096,0.00459859,-0.00529101,-0.00301679
2022-08-03,0.03753424,0.03917485,0.03818918,0.01443186,0.01285762,0.02881588,0.00515711,0.02530044,0.00401286,0.01990028,0.05235416,0.02745626,0.01961644,0.01404769,0.00533139
2022-08-04,-0.00192814,0.02162517,0.01111305,0.01319250,0.00488059,0.01102278,0.01716357,0.00093119,-0.00530361,-0.00093871,0.01043110,0.00416867,0.01689981,0.03932122,0.02183816
2022-08-05,-0.00139017,-0.01249269,0.02899220,-0.00796417,-0.00828429,-0.00246303,-0.01607586,-0.00611049,0.00636083,-0.01552206,-0.02049352,-0.00261237,-0.01183136,0.03135589,0.01515286
2022-08-08,-0.00290711,-0.00992121,-0.01567319,-0.00191383,0.00000000,-0.01077533,0.01481071,-0.00144840,0.00098081,0.00741241,0.01861570,-0.00919664,-0.06505513,0.01451617,-0.02059636
2022-08-09,0.00030322,-0.01139820,-0.03044844,0.00832468,-0.01691555,-0.02361171,-0.01857275,-0.00572813,-0.01144288,-0.02027596,-0.01015429,0.00703850,-0.04054545,-0.00481532,-0.03153586
2022-08-10,0.02585759,0.03465341,0.05233846,0.03546060,0.03462258,0.03251739,0.06823895,0.02598213,0.01555778,0.06995849,0.05657819,0.02400954,0.05748691,0.03011338,0.03980287
2022-08-11,-0.00444142,-0.01447103,-0.01136109,0.01489103,0.00401128,-0.00908894,-0.01804211,-0.00721055,0.00787773,0.02068554,-0.00477760,-0.00742812,-0.00860199,0.00467262,0.00954031
2022-08-12,0.02119910,0.02048000,0.00656416,0.00180479,0.00239881,0.02319660,0.02588589,0.02361655,0.01103004,0.01082511,0.01681649,0.01689354,0.04186051,0.01235559,0.01485777
2022-08-15,0.00631353,-0.00258090,0.01471079,0.00783809,0.00478100,0.00130675,-0.00101171,0.00328198,0.00684148,0.00697841,0.00215820,0.00532983,0.01711696,-0.00461548,0.00778418
2022-08-16,-0.00092428,0.01111281,0.00904702,-0.01227410,0.00132391,-0.01316413,-0.01017286,-0.00311766,0.01200811,-0.00557880,-0.00788096,-0.00259286,-0.00807148,-0.01632360,-0.01785011
2022-08-17,0.00874626,-0.01868426,-0.00346993,-0.01823234,0.01196837,-0.02395916,-0.01008976,-0.01782425,0.00896664,-0.01160548,-0.02607946,-0.00263987,-0.02923839,-0.01898798,-0.00837289
2022-08-18,-0.00229432,0.00140645,0.02502036,0.00521920,0.01363389,0.03621049,0.00785622,0.00517269,0.00924662,-0.01263702,-0.00108737,-0.00395531,0.02360762,0.00159629,0.00078429
2022-08-19,-0.01521688,-0.02901859,-0.02085792,-0.02413431,-0.03490692,-0.01810545,-0.03836393,-0.02494020,-0.00504611,-0.03166215,-0.03911520,-0.01395102,-0.05047188,-0.04525671,-0.02346092
2022-08-22,-0.02329866,-0.03691703,-0.02224561,-0.01822815,-0.01398651,-0.03654383,-0.02251678,-0.02566581,-0.02059064,-0.02186797,-0.02966908,-0.02979433,-0.04673616,-0.00084204,-0.02273345
2022-08-23,-0.00203141,0.00299801,-0.00141677,0.01753953,0.02236478,0.00194601,0.01327773,-0.00333170,-0.00599358,-0.00170206,-0.01196953,-0.00472782,0.00859267,0.00671694,0.00922532
2022-08-24,0.00179270,0.00134626,-0.01053101,0.01486600,0.00304124,0.00199876,0.00399769,-0.00149429,-0.01127014,0.00622691,0.01325658,-0.00235414,0.00238348,0.01412577,-0.00547832
2022-08-25,0.01481233,0.02567646,0.00682218,0.02263854,0.03106761,0.03569410,0.02574611,0.02570261,0.00561355,0.02342557,0.03325202,0.01103454,0.03933918,0.00903484,0.02322083
2022-08-26,-0.03842817,-0.04873552,-0.02773502,-0.06756082,-0.03995312,-0.05467344,-0.06757811,-0.05561156,-0.02723712,-0.05262886,-0.04235838,-0.03935135,-0.09681864,-0.06415675,-0.03285107
2022-08-29,-0.01378479,-0.00736939,-0.01185572,-0.01249574,-0.02345138,-0.01290777,-0.02423857,-0.00837265,-0.00053715,-0.00934039,-0.01626486,-0.01072519,-0.02863494,-0.02203727,-0.02255599
2022-08-30,-0.01542403,-0.00820055,-0.00395586,-0.01301764,0.00272391,-0.01526632,-0.00594345,-0.00439652,-0.00561779,-0.00883648,-0.01270826,-0.00855771,-0.02129985,-0.01165392,-0.00072445
2022-08-31,-0.01069187,-0.01534276,-0.01012542,0.01139968,0.00826173,-0.01448068,-0.01772599,-0.00663112,-0.00875863,-0.00276497,0.03605608,-0.00572045,-0.02447608,0.00090113,0.00674149
2022-09-01,0.00469591,0.00824863,-0.02192699,-0.01358598,-0.01385320,-0.01432743,0.00223318,0.01394771,0.00937588,-0.00854138,0.01480424,-0.00410070,-0.07975011,-0.00904976,-0.02072910
2022-09-02,-0.01370479,-0.00242821,0.00017055,0.00309566,-0.00507343,0.01654893,-0.00351108,-0.01737258,-0.01452742,-0.01771035,-0.03095299,-0.01680701,-0.02102752,-0.01742368,-0.00910573
2022-09-06,-0.00824901,-0.01104026,0.00212902,0.01120973,0.00452603,-0.00404624,0.00287348,-0.00968976,-0.00840845,-0.01493319,-0.01116493,-0.01103472,-0.01342582,0.01286779,-0.01081230
2022-09-07,0.00921136,0.02637185,0.02287539,0.01993667,0.02899556,0.01381427,0.02363197,0.02441622,0.00778230,0.01858145,0.01160160,0.01893125,0.01862053,0.02791730,-0.00100021
2022-09-08,-0.00966438,0.00262254,0.02065494,0.00211264,0.03075931,0.01337194,0.00579592,-0.00982416,0.00593327,0.01286447,0.01035815,0.00166469,0.01992561,0.00443053,0.00362058
2022-09-09,0.01866435,0.02622825,0.01318847,0.02174580,0.01484170,0.02024580,0.02818541,0.02072833,0.00558877,0.02815982,0.04281913,0.02271723,0.02798233,0.02186361,0.01594895
2022-09-12,0.03778520,0.02358105,0.00272914,0.01418202,0.00101577,0.01266793,0.01147181,0.00189606,0.01131458,0.02265410,-0.00112376,0.00824667,0.00816826,0.00775512,0.00757614
2022-09-13,-0.06047154,-0.07318947,-0.03948690,-0.03945151,-0.03498740,-0.04922009,-0.06611346,-0.06080494,-0.02644502,-0.05221285,-0.09837478,-0.05654755,-0.09951760,-0.05287555,-0.04150714
2022-09-14,0.00950984,0.01354920,0.01932510,0.01332424,0.00902517,0.01399878,0.01043598,0.00649736,0.00345175,0.00279597,-0.01089957,0.00091242,-0.00022857,-0.00090532,0.01072763
2022-09-15,-0.01911129,-0.01781630,-0.04448894,-0.00471326,0.00026251,-0.02099211,-0.00694514,-0.02010555,-0.01737943,-0.01002206,-0.01275693,-0.02749380,-0.01527438,-0.00181310,-0.01567532
2022-09-16,-0.01102059,-0.02201762,-0.01040108,-0.04180678,-0.02054853,0.00470749,-0.02697109,-0.00106945,0.01408473,-0.02282091,-0.02203978,-0.00261148,0.02059234,-0.01094933,-0.00115488
2022-09-19,0.02477335,0.00910603,-0.00684965,0.01160900,0.01726277,-0.00131436,0.03171160,0.00262284,0.00360804,0.02019863,0.01175641,-0.00089937,0.01384536,0.00913263,0.00435569
2022-09-20,0.01554424,-0.02001283,-0.00759798,-0.02909348,-0.02993293,-0.01765071,-0.04525468,-0.01890256,-0.01125874,-0.03766263,-0.01312459,-0.00850170,-0.01551355,-0.01834910,-0.00102316
2022-09-21,-0.02047592,-0.03032677,-0.00219404,-0.02253208,-0.03520273,-0.01404580,-0.02415141,-0.01856154,-0.01090646,-0.03326544,-0.02755110,-0.01454117,0.00643043,-0.01492569,-0.01300812
2022-09-22,-0.00639558,-0.01043048,-0.01122066,-0.02208010,-0.05769592,-0.00944013,-0.03870250,0.00862513,0.00303715,-0.02214256,0.00491366,0.00845964,-0.05423080,-0.03247662,-0.01976892
2022-09-23,-0.01523926,-0.03055323,-0.02318998,-0.03778535,-0.02960913,-0.01887426,-0.02249944,-0.01407923,-0.02096690,-0.02741764,-0.01701861,-0.01277948,-0.00358885,-0.05282715,-0.02354633
2022-09-26,0.00225751,0.01196889,-0.00794273,-0.01482689,-0.02295405,-0.01379263,-0.00407998,-0.00578936,-0.00572080,-0.00525412,-0.02919486,-0.00197741,-0.02327940,-0.04608171,-0.01171020
2022-09-27,0.00654490,-0.00644712,0.01654433,-0.00040954,0.00532010,0.00537216,-0.01465745,-0.00684826,-0.00221548,0.00616514,-0.01455158,-0.00438946,0.01501591,0.00000000,0.00027368
2022-09-28,-0.01273229,0.03098087,0.05071166,0.02426821,0.01778722,0.00260008,0.04835451,0.02581769,0.00834375,0.02450941,0.05225657,0.01951974,0.02568834,0.02852839,-0.01240021
2022-09-29,-0.05036646,-0.02757787,-0.01676502,-0.04955955,-0.04355332,-0.03456349,-0.01818572,-0.02663849,-0.00924755,-0.03895432,-0.03741167,-0.01491955,-0.04135863,-0.03390187,-0.04031368
2022-09-30,-0.03049986,-0.01580369,-0.01634196,-0.02401063,-0.00803867,-0.01368920,-0.00903894,-0.01833596,-0.02345832,-0.00695265,-0.00536602,-0.01955852,-0.00665057,-0.00540252,-0.01044689
2022-10-03,0.03028921,0.02516733,0.02570973,0.05093852,0.03286791,0.02835463,0.03278986,0.03078119,0.02247124,0.02230775,0.02136496,0.03310834,0.03026478,0.02566986,0.01001394
2022-10-04,0.02530054,0.04397889,0.04209543,0.05950574,0.07011685,0.04929269,0.07814655,0.02996046,0.03230911,0.07490367,0.01197637,0.03325335,0.05102535,0.04238362,0.05012979
2022-10-05,0.00205117,-0.00115683,0.00445988,-0.00579362,-0.00686788,0.01024191,-0.01595217,-0.00206839,0.00191057,-0.00211245,-0.00931048,0.00128478,0.00318484,-0.03501900,0.02267746
2022-10-06,-0.00664765,-0.00538856,0.00452213,-0.01208112,-0.01447364,-0.01099254,-0.00468274,-0.00009873,-0.02831173,-0.00530064,0.00064749,-0.00971792,-0.00599882,-0.00736462,-0.00174704
2022-10-07,-0.03740993,-0.04888997,-0.04608258,-0.04490645,-0.03066469,-0.04047431,-0.05878427,-0.02738781,-0.02829479,-0.04656024,-0.04125074,-0.05219152,-0.08367954,-0.03110191,-0.06386608
2022-10-10,0.00235281,-0.00779918,-0.06137656,-0.00452105,-0.02202326,-0.05073582,-0.01023980,-0.00834445,-0.00904610,0.00200211,0.00254461,-0.02153326,-0.03419845,-0.00108939,-0.03367901
2022-10-11,-0.01030785,-0.01292739,-0.02244587,-0.01808209,-0.03689628,-0.01598255,-0.02438849,-0.00697299,0.00042463,-0.01907375,-0.04003128,-0.01689207,-0.00722409,-0.03891595,-0.06098636
2022-10-12,-0.00461558,0.00613038,-0.03227619,0.01291927,0.00341088,-0.00044142,0.02485633,0.00390260,-0.00195463,0.00542246,-0.00812376,0.00150723,-0.00745047,-0.02758776,0.01034824
2022-10-13,0.03306033,-0.00328264,0.00250532,0.00536862,0.01879439,0.01704058,0.00896118,0.01525816,0.03526474,0.02536303,0.02164640,0.03691810,0.03922067,-0.00233354,0.03840442
2022-10-14,-0.03277125,-0.05132601,-0.03466179,-0.02502198,-0.02840749,-0.02513207,-0.02570114,-0.02556116,-0.01447353,-0.02671573,-0.02746717,-0.02454753,-0.06324616,0.00116732,-0.04137252
2022-10-17,0.02870660,0.06246082,0.04089766,0.03240818,0.05355005,0.01917779,0.04770289,0.03470556,0.01225383,0.01921835,0.05584286,0.03849515,0.05720788,0.06875933,0.01506130
2022-10-18,0.00936553,0.02233419,0.01631606,0.02682437,0.03776345,-0.00124088,0.02119519,0.00797055,0.01161775,0.02750656,-0.00929400,0.00407540,0.00662348,0.02898785,-0.01835204
2022-10-19,0.00076484,-0.01114820,-0.01106968,-0.01584632,-0.01611843,0.00108033,-0.02676425,-0.01137731,-0.00350385,-0.01453211,0.00323247,-0.00850552,0.00699465,-0.04767962,-0.00078500
2022-10-20,-0.00327234,0.00156305,0.00502966,-0.00628762,0.00756417,-0.01155295,-0.04308523,0.00340676,0.04617856,-0.01896842,-0.01284196,-0.00139666,0.01179657,-0.03386374,-0.00125761
2022-10-21,0.02669968,0.03470528,0.04515939,0.04086298,0.02999043,0.04416498,0.01640460,0.01153666,0.01239370,0.03134508,-0.01162364,0.02496634,0.02206087,0.02606409,0.00267033
2022-10-24,0.01469397,0.00418166,0.00198862,0.01029819,0.00815741,0.01498508,0.00978448,0.01365095,0.02125070,-0.00172790,-0.00223285,0.02096655,0.01061237,0.00779965,-0.03935248
2022-10-25,0.01915323,0.00648866,0.01692299,0.04867053,0.04176750,0.00774598,0.05940342,0.01893790,0.00180694,0.02159826,0.05831810,0.01369735,0.05121009,0.07379068,-0.00245035
2022-10-26,-0.01982237,-0.04182439,-0.03303546,-0.00313490,0.00416558,0.00240990,0.01291449,-0.09585583,0.01552630,0.02031256,-0.05754769,-0.08029531,-0.02791021,0.01636032,-0.00491898
2022-10-27,-0.03093933,-0.04148512,0.08914268,0.00276662,0.02666085,-0.01261223,0.00762675,-0.02896274,-0.00177907,0.01010642,-0.28179382,-0.01995386,0.02147978,-0.00916946,0.00180648
2022-10-28,0.07283444,-0.07046806,0.01945202,0.02438242,0.03669058,0.03770757,0.00678402,0.04318734,0.02737277,0.01325049,0.01278304,0.03943272,0.04873239,0.03519703,0.01724183
2022-10-31,-0.01552984,-0.00942442,-0.00503447,-0.00486528,-0.01388213,-0.00589567,-0.02213641,-0.01865870,-0.00158967,-0.01530471,-0.06281946,-0.01598333,-0.02466193,-0.00993049,-0.00744591
2022-11-01,-0.01769867,-0.05673359,0.05512921,0.03217195,0.02936812,-0.00473365,0.01955746,-0.04368746,-0.00065103,0.01712590,0.02166131,-0.01720647,0.00340228,0.00298954,0.00048723
2022-11-02,-0.03801862,-0.04945159,-0.02112837,0.03876993,-0.01887326,-0.02569609,-0.00636842,-0.03945500,-0.00996252,0.00745123,-0.05018816,-0.03600896,-0.02421450,-0.03030540,-0.01736328
2022-11-03,-0.04333029,-0.03109058,-0.02256557,0.01833988,0.00481676,-0.02646375,-0.04790818,-0.04155539,-0.01739832,-0.02766651,-0.01816716,-0.02693871,0.01516526,-0.02702875,-0.00397350
2022-11-04,-0.00194931,0.01863822,0.06966346,0.03330674,0.01865593,0.04658766,0.02257634,0.03706099,0.01834776,0.05712407,0.02092459,0.03278255,0.05331806,0.09156728,0.03584614
2022-11-07,0.00389472,-0.00495847,-0.00374551,0.00906697,0.01455265,0.02109544,0.02348931,0.02182070,0.01002567,0.02329945,0.06327099,0.02884930,0.01019093,0.07052996,0.00447135
2022-11-08,0.00416634,-0.00609381,-0.01132132,0.00882879,0.00513760,0.01439438,0.00831830,0.00462266,0.01221348,0.00228131,-0.00258807,0.00437904,0.02082903,0.03434938,0.03537720
2022-11-09,-0.03375341,-0.04361359,-0.04913104,-0.04330383,-0.01080683,-0.02656771,-0.03236286,-0.01793265,-0.00725187,-0.04188284,0.05053111,-0.01923410,-0.05823052,-0.01307198,-0.00030771
2022-11-10,0.08523651,0.11491535,0.03249590,0.05143286,0.07189447,0.07605792,0.14006606,0.07307689,0.02756587,0.11321522,0.09757433,0.07905895,0.13391236,0.11583188,0.08603654
2022-11-11,0.01908561,0.04214993,0.01228834,0.01529562,-0.01123271,0.02248637,0.04947079,0.02595346,0.01364309,0.01233934,0.01022720,0.01685439,0.03597972,0.05546412,0.04134138
2022-11-14,-0.00953110,-0.02308415,0.02040490,-0.04148024,-0.05587255,-0.00944406,-0.07006403,-0.00739170,0.00716843,-0.06253180,0.01056167,-0.02275713,-0.00196178,-0.08479623,-0.01404944
2022-11-15,0.01179958,0.00455863,0.01099118,0.03099932,0.00913722,0.02158834,-0.03819149,0.02822903,0.00097055,0.01020508,0.02473114,0.00173734,0.02251241,0.01358378,0.10004437
2022-11-16,-0.00836607,-0.01856627,-0.01488591,-0.02814429,-0.01670973,-0.02449594,-0.03725978,0.00415615,0.00124622,-0.01919709,-0.03343642,0.00182194,-0.04642283,-0.03636774,-0.01263239
2022-11-17,0.01288816,-0.02365068,0.01042822,-0.01242443,-0.01326417,0.00074232,-0.03825999,-0.00496912,0.01080497,-0.02284086,-0.01584508,-0.00020699,-0.01475322,-0.01409054,0.02522998
2022-11-18,0.00377467,-0.00751365,0.02556765,0.00566651,-0.01266124,0.00593800,0.01284399,-0.00950008,0.01055412,-0.00192720,0.00536910,-0.00190522,-0.01724288,0.00084296,0.00964871
2022-11-21,-0.02191873,-0.01800692,-0.00644228,0.01123786,0.00944680,0.00441621,-0.02016258,-0.01896147,-0.00652367,-0.00988653,-0.01973824,0.00343501,-0.00598840,0.00000000,-0.02885515
2022-11-22,0.01455461,0.00797158,0.01056720,0.03328409,0.01050598,0.02407774,-0.02308004,0.01505365,0.01636389,0.01007933,0.01427950,0.01223637,0.04599769,-0.02300943,0.03213155
2022-11-23,0.00590892,0.00992909,0.00841793,0.00861021,0.00685913,0.00675016,0.00816689,0.01442413,-0.00235026,0.00442643,0.00715298,0.01035307,0.02954991,0.00601656,-0.00692945
2022-11-25,-0.01978798,-0.00767833,-0.01047826,0.01730220,-0.00673134,-0.00701438,0.01658115,-0.01020842,-0.00255809,-0.00442643,-0.00742223,-0.00036345,-0.01518808,0.00342161,-0.00697819
2022-11-28,-0.02661549,0.00576425,-0.01529012,-0.02205924,-0.01618755,-0.01463724,-0.02133703,-0.01457313,-0.01487022,-0.02539202,-0.02388963,-0.02342471,-0.02760553,-0.03918649,-0.02714623
2022-11-29,-0.02137512,-0.01641931,0.00007486,0.01283828,0.00168213,-0.00157160,0.00124770,-0.00899398,0.00211835,0.00000000,0.00623176,-0.00593258,-0.01194967,-0.00445031,0.00138744
2022-11-30,0.04745032,0.04361405,0.04095658,0.05236348,0.01348524,0.05529106,0.03694642,0.05914654,0.01631774,0.02674139,0.07597234,0.05979941,0.07916185,0.00799650,0.04498329
2022-12-01,0.00188948,-0.01083119,0.00343985,-0.00245295,-0.00498757,-0.00050817,-0.07354516,0.00000000,0.00174470,0.01206091,0.01962014,-0.00176530,0.01244933,-0.01966094,-0.00362193
2022-12-02,-0.00337697,-0.01444947,-0.03449877,-0.01411263,-0.02637037,-0.01823163,0.00141024,-0.00546082,-0.00329017,-0.00572513,0.02500844,0.00129487,-0.01523071,-0.00724658,-0.01437451
2022-12-05,-0.00801511,-0.03370736,-0.01650085,-0.05651220,-0.04785612,-0.01896590,-0.03817852,-0.00960406,-0.00851129,-0.05265405,-0.00862081,-0.01908147,-0.01588741,-0.01649902,0.00147093
2022-12-06,-0.02569749,-0.03079572,-0.02894775,-0.01972808,-0.00235031,-0.00912459,-0.04032914,-0.02545193,0.00061036,-0.01054570,-0.07028887,-0.02051258,-0.03822900,-0.01115269,-0.02556271
2022-12-07,-0.01388092,0.00237677,-0.01782683,-0.02969005,-0.01632605,-0.01401900,-0.01394152,-0.02125952,-0.00156074,-0.03527336,-0.00166624,-0.00306450,0.00828476,0.00930266,-0.00403018
2022-12-08,0.01205978,0.02114054,0.01074986,0.02318560,-0.01302760,0.02397269,0.01799796,-0.01304032,0.00345682,0.01924363,0.01221327,0.01232301,0.06304461,0.03815156,0.01949570
2022-12-09,-0.00344040,-0.01404395,-0.00179669,0.00079567,-0.01435563,0.02535911,-0.00723679,-0.00943491,-0.00495160,-0.00560943,0.00493019,-0.00803547,-0.00983314,-0.00895256,-0.00136228
2022-12-12,0.01625678,0.01625516,0.02364326,0.01874797,0.02766436,0.02162902,0.04959073,0.00515721,0.01458173,0.00685152,-0.01032055,0.02847973,0.03092660,0.02749619,-0.00322735
2022-12-13,0.00675969,0.02119829,0.01560754,0.02115743,0.03224538,0.02555838,0.01169319,0.02455935,0.00907356,0.03276973,0.04633378,0.01731405,0.03016517,0.02505532,0.00099427
2022-12-14,-0.01565790,-0.00988758,-0.01537850,0.00973243,-0.01329812,0.00593646,-0.03462922,-0.00587302,-0.00472654,-0.01188452,0.01191360,0.00116702,-0.02226914,-0.00341849,-0.00610503
2022-12-15,-0.04798747,-0.03477554,-0.04217801,-0.03104608,-0.04061878,-0.02903673,-0.04051180,-0.04529359,-0.05134236,-0.03883954,-0.04577210,-0.03243863,-0.04170906,-0.04823431,-0.02492837
2022-12-16,-0.01468611,-0.00669274,-0.01540713,-0.02449353,-0.01239721,-0.00375259,-0.02631212,-0.00662547,-0.01557452,-0.01892699,0.02784799,-0.01750118,-0.02273154,-0.05541576,-0.01702322
2022-12-19,-0.01603756,-0.03403503,-0.00901676,-0.00288359,-0.02331047,-0.00305173,-0.02566118,-0.02037009,-0.00924628,-0.01252979,-0.04233026,-0.01747979,-0.01931540,-0.01146138,-0.00262468
2022-12-20,-0.00052872,0.00317447,-0.00638514,0.00591845,0.01268755,-0.01025949,-0.00532181,0.00653666,0.01720521,0.00498736,0.02254267,0.00559884,-0.01045197,0.01241076,-0.00632726
2022-12-21,0.02353047,0.01837682,0.01272971,0.02892380,0.02011692,0.03114494,0.03693422,0.00627109,0.00606873,0.03025384,0.02254682,0.01081785,0.02553403,0.02714242,0.01990098
2022-12-22,-0.02405982,-0.03494722,-0.02429335,-0.01200223,-0.02234404,-0.01461025,-0.01997676,-0.02052632,-0.00890362,-0.02206768,-0.02229064,-0.02586012,-0.07302220,-0.02052300,-0.02440739
2022-12-23,-0.00280218,0.01727444,-0.00499715,0.00749870,0.00622397,-0.00119397,0.00763839,0.01661163,0.00545037,0.00556291,0.00782440,0.00226445,-0.00870862,0.01031431,-0.00519440
2022-12-27,-0.01397547,-0.02626569,-0.00762687,-0.01315997,-0.01129096,0.00200744,-0.01655611,-0.02083647,0.00542143,-0.02113064,-0.00987565,-0.00744193,-0.07402686,-0.01693374,-0.00764002
2022-12-28,-0.03116586,-0.01480072,0.00260469,-0.01413521,-0.00915592,-0.01575036,-0.02084550,-0.01580109,-0.01699528,-0.01515002,-0.01083881,-0.01030782,-0.00603764,-0.02789996,-0.01709910
2022-12-29,0.02793072,0.02843566,0.02248590,0.01665519,0.03482093,0.02343466,0.03526346,0.02785737,0.00740004,0.03350325,0.03934712,0.02725504,0.03960150,0.04015869,0.03945228
2022-12-30,0.00246575,-0.00214057,-0.00435801,0.00345473,-0.00335480,0.00236353,-0.00751996,-0.00249017,-0.00120591,-0.00687015,0.00066497,-0.00494981,0.00075313,-0.00658219,-0.02006843
2023-01-03,-0.03812219,0.02143528,-0.00363242,-0.01548213,-0.00131590,-0.01015643,0.02581296,0.01003675,0.00467376,0.00558536,0.03591048,-0.00100122,-0.02067222,-0.04930917,-0.00619459
2023-01-04,0.01026135,-0.00795512,-0.06025258,0.02437802,0.01524521,0.01213970,0.02439486,-0.01173830,0.00739039,0.02996643,0.02086475,-0.04472901,0.02986734,0.03218208,0.03046472
